ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,sex_dm1,sex_dm2,marriage_dm1,marriage_dm2,all_delays_sum,all_bills_sum,all_payments_sum,bill_payment_ratio
454,200000.0,2,0,2,26,0,0,-2,-2,-2,-2,156786.0,179.0,1443.0,1443.0,1443.0,871.0,179.0,1443.0,1443.0,1443.0,871.0,2015.0,0,1,0,1,-8,162165.0,7394.0,21.93197186908304
21352,200000.0,1,2,1,60,0,0,0,2,2,2,135775.0,136946.0,142735.0,149574.0,151108.0,142190.0,4916.0,8011.0,10800.0,5411.0,0.0,4959.0,1,0,1,0,6,858328.0,34097.0,25.173123735225975
28622,50000.0,2,1,1,40,0,0,0,0,0,0,31934.0,32711.0,34061.0,32672.0,32479.0,33431.0,2000.0,3000.0,3000.0,3000.0,2000.0,1000.0,0,1,1,0,0,197288.0,14000.0,14.092
19485,100000.0,2,1,1,46,1,2,2,0,0,0,97515.0,99028.0,96592.0,99801.0,27930.0,27377.0,4000.0,0.0,5000.0,2000.0,1116.0,1500.0,0,1,1,0,5,448243.0,13616.0,32.92031433607521
4856,50000.0,2,0,2,35,0,0,0,0,0,0,48585.0,49134.0,50203.0,10042.0,20085.0,9578.0,2220.0,2289.0,483.0,350.0,334.0,400.0,0,1,0,1,0,187627.0,6076.0,30.88001974983542
2310,150000.0,1,1,1,40,0,0,0,0,0,0,54021.0,55154.0,56280.0,57397.0,58599.0,60668.0,2003.0,2044.0,2054.0,2127.0,3044.0,3150.0,1,0,1,0,0,342119.0,14422.0,23.722021910969353
27791,60000.0,2,1,2,24,2,2,0,0,2,2,47210.0,46155.0,46838.0,50044.0,50923.0,52158.0,0.0,1725.0,4000.0,2000.0,2200.0,2100.0,0,1,0,1,8,293328.0,12025.0,24.393180873180874
22250,80000.0,2,1,1,25,0,0,0,0,0,0,73267.0,74425.0,76347.0,51150.0,43193.0,44230.0,2971.0,3435.0,1750.0,1593.0,1730.0,1972.0,0,1,1,0,0,362612.0,13451.0,26.957995688052932
416,50000.0,2,2,1,35,-1,-1,-1,-2,-2,-2,22500.0,5000.0,0.0,0.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,640.0,0,1,1,0,-9,27500.0,5640.0,4.875886524822695
7542,50000.0,1,1,2,22,-1,2,2,2,0,0,19875.0,19273.0,21133.0,19121.0,19663.0,20235.0,0.0,2500.0,0.0,1000.0,1050.0,600.0,1,0,0,1,5,119300.0,5150.0,23.16504854368932
3911,50000.0,2,1,1,32,-1,-1,-1,-1,-1,2,390.0,390.0,390.0,390.0,930.0,390.0,390.0,390.0,390.0,930.0,0.0,780.0,0,1,1,0,-3,2880.0,2880.0,1.0
28910,310000.0,2,1,2,34,0,0,0,0,0,0,87559.0,74929.0,76404.0,76133.0,53065.0,17529.0,3000.0,3022.0,5208.0,15734.0,1607.0,140994.0,0,1,0,1,0,385619.0,169565.0,2.2741662489310883
700,300000.0,2,0,2,31,0,0,0,0,2,-1,43610.0,43280.0,36156.0,30305.0,30155.0,561.0,1655.0,1797.0,750.0,0.0,561.0,500.0,0,1,0,1,1,184067.0,5263.0,34.9737792133764
2398,50000.0,2,1,1,47,0,0,0,0,0,0,48991.0,43412.0,33995.0,29759.0,29766.0,29665.0,2000.0,1500.0,1050.0,1100.0,1100.0,1200.0,0,1,1,0,0,215588.0,7950.0,27.11798742138365
18244,20000.0,1,2,2,49,3,2,2,2,0,0,16066.0,15516.0,18047.0,17326.0,17326.0,17680.0,0.0,3100.0,0.0,400.0,354.0,2000.0,1,0,0,1,9,101961.0,5854.0,17.417321489579773
11393,140000.0,1,1,1,37,-1,2,-1,0,-1,-1,2081.0,991.0,1982.0,991.0,1091.0,1420.0,0.0,1982.0,0.0,1091.0,1420.0,7351.0,1,0,1,0,-2,8556.0,11844.0,0.7223910840932117
11655,230000.0,2,0,2,25,0,0,0,0,0,0,52906.0,54454.0,53457.0,55128.0,52788.0,53671.0,3000.0,2000.0,2500.0,2500.0,2000.0,2000.0,0,1,0,1,0,322404.0,14000.0,23.02885714285714
9813,110000.0,1,1,1,32,0,0,0,0,0,2,110198.0,107710.0,83913.0,47369.0,48905.0,46046.0,3851.0,3021.0,1649.0,3513.0,0.0,1664.0,1,0,1,0,2,444141.0,13698.0,32.423784494086725
23363,220000.0,2,0,2,28,-2,-2,-2,-2,-2,-2,2956.0,2968.0,3054.0,4701.0,2869.0,3654.0,2968.0,3054.0,4701.0,2869.0,3654.0,2754.0,0,1,0,1,-12,20202.0,20000.0,1.0101
8747,80000.0,1,0,2,27,0,0,0,0,0,0,42653.0,46609.0,47306.0,51179.0,52073.0,52833.0,5000.0,1801.0,5000.0,2035.0,2100.0,6200.0,1,0,0,1,0,292653.0,22136.0,13.220681243223709
27542,250000.0,1,0,1,71,0,0,0,0,0,0,173907.0,177484.0,177946.0,159849.0,145461.0,141487.0,6504.0,6243.0,5446.0,4721.0,4385.0,7805.0,1,0,1,0,0,976134.0,35104.0,27.806916590701913
18904,140000.0,2,0,2,28,-1,-1,-1,-1,-1,-1,7588.0,15557.0,18886.0,9476.0,5040.0,6070.0,17015.0,19030.0,10000.0,10000.0,6100.0,22000.0,0,1,0,1,-6,62617.0,84145.0,0.744155921326282
13248,20000.0,1,1,1,51,1,2,2,0,0,0,18462.0,18175.0,16184.0,16913.0,17640.0,18688.0,300.0,1000.0,1000.0,1000.0,1500.0,1200.0,1,0,1,0,5,106062.0,6000.0,17.677
28999,360000.0,2,0,1,43,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,-9,0.0,0.0,10.054345
11644,80000.0,2,0,1,34,-1,2,2,2,2,3,4269.0,4057.0,5326.0,5092.0,6008.0,5618.0,0.0,1500.0,0.0,1000.0,0.0,1000.0,0,1,1,0,10,30370.0,3500.0,8.677142857142858
4228,160000.0,1,1,2,26,-1,-1,-1,0,-1,0,1236.0,1234.0,4888.0,4187.0,8995.0,9731.0,1234.0,4890.0,1010.0,8998.0,2005.0,3669.0,1,0,0,1,-4,30271.0,21806.0,1.3881959093827387
963,200000.0,1,1,2,31,0,0,0,0,0,0,33781.0,35879.0,26043.0,27497.0,29082.0,31647.0,3000.0,2000.0,2000.0,2000.0,3000.0,4000.0,1,0,0,1,0,183929.0,16000.0,11.4955625
28256,140000.0,2,2,2,41,0,0,0,0,0,0,85698.0,24993.0,26021.0,28684.0,29273.0,30900.0,1400.0,1337.0,3000.0,951.0,2000.0,21604.0,0,1,0,1,0,225569.0,30292.0,7.446487521457811
23101,80000.0,2,1,2,30,-1,-1,-1,-1,-1,0,5919.0,5545.0,2154.0,583.0,11381.0,9508.0,5548.0,2154.0,583.0,11381.0,190.0,74.0,0,1,0,1,-5,35090.0,19930.0,1.760662318113397
16001,20000.0,2,1,2,44,3,2,2,7,7,7,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,28,14400.0,0.0,62043.133333
12241,320000.0,2,1,1,50,0,0,0,2,0,0,271305.0,268368.0,275804.0,261312.0,245234.0,243238.0,9703.0,20303.0,12.0,8303.0,10029.0,8010.0,0,1,1,0,2,1565261.0,56360.0,27.772551454932575
15714,10000.0,1,1,1,41,-2,-2,-2,-2,-2,-2,3311.0,7244.0,3980.0,0.0,9263.0,3693.0,7244.0,4000.0,0.0,9263.0,3693.0,0.0,1,0,1,0,-12,27491.0,24200.0,1.13599173553719
6914,60000.0,1,1,1,39,0,0,0,0,0,0,59929.0,35338.0,22856.0,22122.0,19531.0,16594.0,2110.0,2000.0,200.0,467.0,500.0,4100.0,1,0,1,0,0,176370.0,9377.0,18.808787458675482
14719,200000.0,2,1,1,51,1,2,2,0,0,2,93215.0,95336.0,93114.0,94239.0,99428.0,101843.0,4300.0,0.0,3365.0,6700.0,4000.0,3500.0,0,1,1,0,7,577175.0,21865.0,26.397210153212896
16248,50000.0,2,1,1,38,2,0,0,2,2,2,29989.0,31184.0,33850.0,34495.0,35129.0,35918.0,2000.0,3500.0,1500.0,1500.0,1500.0,1500.0,0,1,1,0,8,200565.0,11500.0,17.440434782608694
21919,70000.0,2,1,1,24,0,0,0,0,0,0,8193.0,7569.0,8127.0,8838.0,8736.0,10753.0,1122.0,2127.0,2000.0,1736.0,2753.0,2177.0,0,1,1,0,0,52216.0,11915.0,4.382375157364667
19678,230000.0,2,0,1,41,0,0,0,0,0,0,54598.0,48568.0,43140.0,34039.0,26622.0,11891.0,1528.0,1538.0,1777.0,1160.0,1500.0,1000.0,0,1,1,0,0,218858.0,8503.0,25.738915676819946
4594,80000.0,1,0,2,28,1,2,-1,0,-1,-1,5431.0,1961.0,1646.0,3266.0,380.0,1951.0,0.0,1700.0,2000.0,380.0,1951.0,1900.0,1,0,0,1,0,14635.0,7931.0,1.8452906316983988
16380,30000.0,2,2,1,46,1,2,2,2,2,2,29201.0,30406.0,31295.0,29929.0,27744.0,28117.0,2000.0,1700.0,954.0,0.0,2253.0,1106.0,0,1,1,0,11,176692.0,8013.0,22.050667665044305
27497,50000.0,1,0,1,48,0,0,0,0,0,0,48096.0,49267.0,48078.0,25869.0,22647.0,2875.0,2300.0,2000.0,1600.0,100.0,250.0,104.0,1,0,1,0,0,196832.0,6354.0,30.97765187283601
8458,400000.0,1,1,1,39,0,0,0,0,0,0,399099.0,272898.0,202937.0,169138.0,144434.0,124802.0,15395.0,10232.0,12115.0,6285.0,11106.0,3124.0,1,0,1,0,0,1313308.0,58257.0,22.5433510136121
29766,10000.0,1,2,2,49,1,-1,0,0,0,0,2365.0,9148.0,7264.0,9084.0,4422.0,1735.0,10008.0,5000.0,5019.0,1009.0,1000.0,9000.0,1,0,0,1,0,34018.0,31036.0,1.096081969325944
5227,50000.0,2,1,2,50,0,0,-2,-2,-2,-2,20800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,-8,20800.0,0.0,62043.133333
18360,50000.0,2,1,2,22,1,2,0,0,0,0,44980.0,41140.0,31888.0,28639.0,26737.0,24784.0,7.0,1580.0,1621.0,1020.0,2473.0,1079.0,0,1,0,1,3,198168.0,7780.0,25.47146529562982
12978,160000.0,1,1,1,33,0,0,0,0,2,0,102292.0,105536.0,110390.0,122358.0,120714.0,124145.0,4500.0,6200.0,15000.0,0.0,5000.0,3800.0,1,0,1,0,2,685435.0,34500.0,19.86768115942029
24409,620000.0,1,1,1,42,0,0,0,0,0,0,75509.0,65572.0,59306.0,60479.0,61467.0,63159.0,3500.0,2500.0,2500.0,2300.0,3000.0,2500.0,1,0,1,0,0,385492.0,16300.0,23.649815950920246
21877,50000.0,2,1,1,26,1,-1,2,2,-2,-2,0.0,1000.0,2000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,3000.0,1000.0,3.0
1736,130000.0,1,1,2,37,0,0,0,-2,-2,-2,131446.0,102650.0,0.0,0.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,-6,234096.0,5000.0,46.8192
26899,20000.0,1,2,1,30,0,0,-1,0,0,-2,19522.0,23249.0,16668.0,18389.0,17898.0,18462.0,4358.0,16730.0,3395.0,1898.0,1000.0,4674.0,1,0,1,0,-3,114188.0,32055.0,3.562252378724068
8159,360000.0,2,0,1,35,0,0,0,0,0,0,101953.0,125238.0,205209.0,125982.0,128161.0,136447.0,25238.0,4385.0,11939.0,5681.0,10447.0,8010.0,0,1,1,0,0,822990.0,65700.0,12.52648401826484
24296,220000.0,1,1,2,37,2,0,0,0,0,0,217638.0,213843.0,211233.0,194579.0,96213.0,27540.0,7506.0,23007.0,7991.0,4191.0,719.0,409.0,1,0,0,1,2,961046.0,43823.0,21.930173653104536
20424,270000.0,1,0,2,27,0,0,0,0,0,0,176380.0,188744.0,194534.0,199524.0,203514.0,208396.0,15000.0,10000.0,7841.0,6930.0,7800.0,7730.0,1,0,0,1,0,1171092.0,55301.0,21.17668758250303
17140,50000.0,2,2,2,25,0,0,2,2,2,0,41641.0,44434.0,45916.0,46566.0,45516.0,46484.0,3500.0,2500.0,1700.0,0.0,1700.0,3900.0,0,1,0,1,6,270557.0,13300.0,20.34263157894737
15134,240000.0,1,1,1,54,0,0,0,2,0,0,14332.0,16135.0,249258.0,243589.0,204754.0,201426.0,2000.0,234000.0,30.0,7046.0,7023.0,10005.0,1,0,1,0,2,929494.0,260104.0,3.573547504075293
28230,400000.0,2,1,2,35,2,0,0,0,0,0,61245.0,109943.0,222085.0,223350.0,213831.0,210563.0,50016.0,120018.0,10071.0,8037.0,8018.0,8809.0,0,1,0,1,2,1041017.0,204969.0,5.0788997360576476
9638,20000.0,2,1,2,22,0,0,2,0,0,0,5473.0,7492.0,4988.0,11680.0,6590.0,0.0,2300.0,0.0,102.0,1500.0,0.0,0.0,0,1,0,1,2,36223.0,3902.0,9.283188108662225
24816,350000.0,1,1,2,32,0,0,0,0,0,0,262576.0,237656.0,222586.0,205845.0,174438.0,157061.0,10013.0,10029.0,10009.0,5609.0,6000.0,10000.0,1,0,0,1,0,1260162.0,51660.0,24.393379790940767
21767,180000.0,2,1,2,25,0,0,0,0,0,0,109030.0,177633.0,139415.0,136942.0,114632.0,117808.0,78266.0,5203.0,30023.0,10024.0,10000.0,4458.0,0,1,0,1,0,795460.0,137974.0,5.765289112441475
3401,370000.0,2,0,1,46,-1,-1,-1,0,0,-1,26555.0,1572.0,166229.0,168601.0,171018.0,600.0,1572.0,166235.0,3372.0,4018.0,600.0,600.0,0,1,1,0,-4,534575.0,176397.0,3.030522061032784
8612,360000.0,2,0,1,36,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,-12,0.0,0.0,10.054345
4957,280000.0,1,0,2,33,-1,-1,0,0,0,0,8814.0,151643.0,153190.0,147589.0,149291.0,151357.0,151650.0,5546.0,6007.0,5507.0,6007.0,4184.0,1,0,0,1,-2,761884.0,178901.0,4.25869056070117
27034,550000.0,1,1,2,33,-2,-2,-2,-2,-2,-2,-509.0,-1925.0,4532.0,13069.0,5071.0,8276.0,15.0,10014.0,20000.0,10000.0,10000.0,7548.0,1,0,0,1,-12,28514.0,57577.0,0.49523247129930353
18123,150000.0,1,1,2,33,0,0,2,2,2,2,53224.0,57297.0,52714.0,56329.0,57311.0,56265.0,5000.0,0.0,4500.0,2500.0,0.0,2500.0,1,0,0,1,8,333140.0,14500.0,22.975172413793103
10897,60000.0,2,1,2,39,0,0,0,-1,0,0,52149.0,32476.0,8128.0,9972.0,13037.0,-161.0,1173.0,1000.0,9972.0,10000.0,0.0,20588.0,0,1,0,1,-1,115601.0,42733.0,2.7051927082114524
14007,100000.0,1,1,2,41,-1,-1,-2,-2,-2,-2,780.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,-10,780.0,0.0,62043.133333
4379,180000.0,2,1,1,34,2,2,2,2,2,2,95008.0,97088.0,98093.0,99578.0,101828.0,103986.0,4500.0,3500.0,4000.0,4000.0,4000.0,4000.0,0,1,1,0,12,595581.0,24000.0,24.815875
5302,90000.0,1,1,2,30,-1,-1,-1,0,0,-1,370.0,370.0,922.0,552.0,182.0,312.0,370.0,922.0,0.0,0.0,500.0,600.0,1,0,0,1,-4,2708.0,2392.0,1.1321070234113713
6469,340000.0,2,1,1,27,0,0,0,0,0,0,281544.0,283173.0,282231.0,216946.0,216403.0,218209.0,11000.0,11031.0,8000.0,8000.0,8300.0,7500.0,0,1,1,0,0,1498506.0,53831.0,27.83723133510431
8805,140000.0,2,1,2,29,-1,-1,-1,-1,-1,-1,743.0,896.0,2385.0,732.0,100.0,1526.0,900.0,2385.0,735.0,0.0,1526.0,981.0,0,1,0,1,-6,6382.0,6527.0,0.9777845870997396
10337,20000.0,1,1,2,57,0,0,0,0,0,0,20104.0,19887.0,19486.0,19501.0,19274.0,19703.0,3000.0,1500.0,1600.0,900.0,900.0,600.0,1,0,0,1,0,117955.0,8500.0,13.877058823529412
12454,60000.0,2,1,2,22,1,2,2,0,0,0,52126.0,52707.0,47939.0,29351.0,28128.0,27811.0,2030.0,0.0,1014.0,1001.0,1020.0,1142.0,0,1,0,1,5,238062.0,6207.0,38.35379410343161
14797,50000.0,2,2,1,43,2,2,2,2,2,2,44865.0,46760.0,47390.0,44520.0,45310.0,44430.0,2923.0,1700.0,0.0,3500.0,0.0,2000.0,0,1,1,0,12,273275.0,10123.0,26.99545589252198
13779,30000.0,2,1,2,25,2,2,2,2,2,2,24022.0,25038.0,25429.0,25714.0,26353.0,26868.0,1700.0,1100.0,1000.0,1200.0,1100.0,1200.0,0,1,0,1,12,153424.0,7300.0,21.01698630136986
16584,100000.0,1,1,2,27,0,0,0,0,-2,-2,100591.0,101568.0,64480.0,0.0,0.0,1218.0,3749.0,2782.0,0.0,0.0,1218.0,102400.0,1,0,0,1,-4,267857.0,110149.0,2.431769693778427
14470,190000.0,2,1,2,35,0,0,0,0,0,0,158360.0,113702.0,95214.0,95713.0,97079.0,97659.0,4800.0,4300.0,3600.0,3700.0,4000.0,3600.0,0,1,0,1,0,657727.0,24000.0,27.405291666666667
27392,180000.0,1,0,1,44,-2,-2,-2,-2,-2,-2,14787.0,12222.0,16564.0,15047.0,17884.0,13630.0,12898.0,17266.0,15053.0,17884.0,13630.0,15463.0,1,0,1,0,-12,90134.0,92194.0,0.9776558127426948
10788,350000.0,2,1,1,48,0,0,0,0,0,0,311013.0,305633.0,301114.0,285750.0,289399.0,284597.0,11019.0,10728.0,9812.0,10397.0,10099.0,9967.0,0,1,1,0,0,1777506.0,62022.0,28.659282190190577
18283,460000.0,1,1,1,55,0,0,-1,0,0,0,5352.0,8240.0,76653.0,75117.0,76616.0,78248.0,3000.0,76653.0,20000.0,2481.0,2600.0,2600.0,1,0,1,0,-1,320226.0,107334.0,2.983453518922243
3067,20000.0,1,2,2,36,1,-1,-1,-1,-1,-1,0.0,832.0,0.0,832.0,1486.0,0.0,832.0,0.0,832.0,1486.0,0.0,1248.0,1,0,0,1,-4,3150.0,4398.0,0.7162346521145976
16510,120000.0,1,0,2,24,2,-1,0,0,-2,-1,1330.0,2103.0,2473.0,1162.0,0.0,3443.0,2103.0,1170.0,1162.0,0.0,3443.0,0.0,1,0,0,1,-2,10511.0,7878.0,1.3342218837268343
26740,160000.0,1,0,2,27,-1,-1,2,-1,0,0,701.0,3442.0,2551.0,4217.0,1255.0,1554.0,3442.0,18.0,4217.0,0.0,1000.0,888.0,1,0,0,1,-1,13720.0,9565.0,1.4343962362780973
9302,70000.0,2,0,1,36,1,2,0,0,0,0,31919.0,31123.0,32203.0,34656.0,36927.0,38308.0,0.0,1600.0,3000.0,3000.0,2000.0,1420.0,0,1,1,0,3,205136.0,11020.0,18.614882032667875
27410,110000.0,1,1,2,29,0,0,0,0,0,0,31327.0,31495.0,27682.0,28418.0,29442.0,30213.0,2000.0,1800.0,1500.0,1500.0,1400.0,5002.0,1,0,0,1,0,178577.0,13202.0,13.526511134676564
12064,100000.0,1,1,2,31,0,0,0,0,0,0,21345.0,26288.0,23386.0,25362.0,26318.0,42484.0,6363.0,4386.0,5362.0,4344.0,20000.0,4382.0,1,0,0,1,0,165183.0,44837.0,3.6840778821062963
7905,90000.0,2,0,1,50,0,0,0,0,0,0,58979.0,64004.0,65298.0,65233.0,66717.0,67562.0,6000.0,3000.0,2300.0,2500.0,3000.0,2500.0,0,1,1,0,0,387793.0,19300.0,20.092901554404143
7448,240000.0,2,1,1,31,2,0,0,0,0,0,71876.0,72382.0,72155.0,72543.0,73011.0,73484.0,3100.0,2400.0,2367.0,2435.0,2500.0,3000.0,0,1,1,0,2,435451.0,15802.0,27.556701683331223
3451,150000.0,1,1,2,36,-1,-1,-2,-2,-2,-2,5382.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,-10,5382.0,0.0,62043.133333
1953,340000.0,1,1,1,41,0,0,0,0,0,0,331003.0,332829.0,274467.0,275341.0,280913.0,270448.0,15110.0,11019.0,9502.0,9579.0,9026.0,8719.0,1,0,1,0,0,1765001.0,62955.0,28.03591454213327
12307,200000.0,2,1,1,39,0,0,0,0,0,-2,25483.0,31537.0,34114.0,29982.0,-18.0,-18.0,6541.0,5351.0,200.0,0.0,0.0,0.0,0,1,1,0,-2,121080.0,12092.0,10.013231888852134
27889,160000.0,2,1,2,26,1,2,2,2,-1,-1,5654.0,796.0,398.0,0.0,398.0,0.0,398.0,0.0,0.0,398.0,0.0,0.0,0,1,0,1,5,7246.0,796.0,9.103015075376884
20124,240000.0,2,1,2,32,0,0,0,0,0,0,132252.0,135069.0,136408.0,139192.0,142111.0,145165.0,6500.0,5000.0,5057.0,5239.0,5500.0,5000.0,0,1,0,1,0,830197.0,32296.0,25.705876888778796
10521,50000.0,1,2,1,40,1,2,0,0,0,0,24091.0,13698.0,14908.0,15033.0,15705.0,11616.0,0.0,1475.0,600.0,1000.0,500.0,570.0,1,0,1,0,3,95051.0,4145.0,22.93148371531966
14846,110000.0,2,1,1,46,0,0,0,0,0,0,111301.0,69352.0,58442.0,55485.0,53539.0,41193.0,3075.0,3000.0,2000.0,2941.0,1512.0,2040.0,0,1,1,0,0,389312.0,14568.0,26.72377814387699
25415,230000.0,2,1,2,31,-1,-1,0,0,0,0,10190.0,49777.0,49159.0,43668.0,42352.0,43099.0,49777.0,3002.0,1388.0,1511.0,5000.0,1600.0,0,1,0,1,-2,238245.0,62278.0,3.825508205144674
637,50000.0,2,2,1,49,0,0,0,0,0,0,5630.0,6629.0,5918.0,6918.0,6941.0,4756.0,1107.0,1000.0,1000.0,1500.0,2150.0,0.0,0,1,1,0,0,36792.0,6757.0,5.445019979280746
4237,230000.0,1,2,1,55,0,0,0,0,0,0,214423.0,214585.0,170063.0,176893.0,183699.0,188700.0,10000.0,10000.0,10000.0,10000.0,10000.0,9000.0,1,0,1,0,0,1148363.0,59000.0,19.46377966101695
1829,380000.0,2,1,1,39,-1,-1,0,0,0,0,19261.0,81961.0,61189.0,38875.0,17876.0,13313.0,81975.0,1480.0,3000.0,1000.0,3000.0,10024.0,0,1,1,0,-2,232475.0,100479.0,2.313667532519233
22198,80000.0,2,1,2,29,0,0,0,0,0,0,70810.0,72231.0,73953.0,69366.0,57435.0,39322.0,3200.0,3501.0,2500.0,2000.0,2000.0,1000.0,0,1,0,1,0,383117.0,14201.0,26.978170551369622
9627,220000.0,2,0,2,36,-1,-1,-1,-1,-1,-1,1838.0,921.0,943.0,1467.0,25075.0,6862.0,923.0,945.0,1471.0,25150.0,6882.0,7715.0,0,1,0,1,-6,37106.0,43086.0,0.8612078169242909
26644,20000.0,1,2,2,24,2,0,0,2,2,2,8295.0,9310.0,12130.0,11644.0,12250.0,11910.0,1160.0,2980.0,0.0,1100.0,0.0,1000.0,1,0,0,1,8,65539.0,6240.0,10.503044871794872
22179,210000.0,2,1,2,27,-1,-1,-1,-1,-1,-1,1856.0,8657.0,10371.0,0.0,2700.0,2278.0,8657.0,10427.0,0.0,2700.0,2278.0,2900.0,0,1,0,1,-6,25862.0,26962.0,0.9592018396261405
22832,50000.0,2,0,2,29,3,3,2,3,2,2,49624.0,48530.0,50255.0,49104.0,51044.0,50933.0,0.0,2800.0,0.0,3000.0,800.0,3000.0,0,1,0,1,15,299490.0,9600.0,31.196875
23021,280000.0,2,1,1,38,0,0,0,0,0,0,242864.0,237821.0,223180.0,237301.0,201226.0,207802.0,11000.0,11000.0,20000.0,10000.0,10000.0,15000.0,0,1,1,0,0,1350194.0,77000.0,17.534987012987013
29507,100000.0,1,1,1,39,0,0,0,0,0,0,66177.0,70177.0,80914.0,86403.0,88972.0,91554.0,4000.0,10737.0,6849.0,4000.0,4000.0,2138.0,1,0,1,0,0,484197.0,31724.0,15.26279788172992
29419,10000.0,1,1,1,30,3,2,2,3,3,3,1050.0,1050.0,1050.0,1050.0,1050.0,1050.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,16,6300.0,0.0,62043.133333
12573,50000.0,1,0,2,26,0,0,-1,-1,-1,-1,11550.0,11368.0,138.0,1022.0,316.0,450.0,1000.0,200.0,1200.0,600.0,600.0,600.0,1,0,0,1,-4,24844.0,4200.0,5.915238095238095
22734,190000.0,2,2,1,47,1,2,0,0,0,0,194487.0,189894.0,185512.0,169728.0,143260.0,136901.0,92.0,7791.0,4000.0,2865.0,40000.0,0.0,0,1,1,0,3,1019782.0,54748.0,18.626835683495287
530,20000.0,2,1,2,21,-1,-1,2,2,-1,-1,18763.0,14410.0,13771.0,362.0,5308.0,0.0,14410.0,0.0,28.0,22073.0,0.0,0.0,0,1,0,1,0,52614.0,36511.0,1.4410451644709814
9544,240000.0,2,2,1,28,0,0,0,0,0,0,230184.0,228640.0,227399.0,200357.0,197198.0,186551.0,9000.0,9000.0,7000.0,7000.0,6512.0,6000.0,0,1,1,0,0,1270329.0,44512.0,28.539023184759166
19448,80000.0,2,0,2,28,0,0,0,2,2,0,36736.0,38079.0,40805.0,35740.0,32684.0,32605.0,1955.0,3681.0,1300.0,0.0,1500.0,1200.0,0,1,0,1,4,216649.0,9636.0,22.48329182233292
1074,360000.0,1,1,1,66,-1,-1,-1,-1,-1,-1,47615.0,74976.0,4040.0,151858.0,48580.0,1451.0,75351.0,4064.0,152618.0,48822.0,1451.0,171944.0,1,0,1,0,-6,328520.0,454250.0,0.7232140891579527
29136,130000.0,2,1,2,52,0,0,0,0,0,0,124007.0,124919.0,119553.0,116530.0,113962.0,113972.0,6000.0,5000.0,4214.0,4500.0,5000.0,4200.0,0,1,0,1,0,712943.0,28914.0,24.657363215051532
19494,130000.0,2,2,2,36,-1,-1,-1,-1,-1,-1,1738.0,1738.0,1738.0,1738.0,1738.0,1738.0,1738.0,1738.0,1738.0,1738.0,1738.0,1938.0,0,1,0,1,-6,10428.0,10628.0,0.9811817839668799
15787,50000.0,2,1,2,24,0,0,0,0,0,0,40901.0,37962.0,26566.0,9866.0,5386.0,5651.0,1600.0,6207.0,1465.0,2200.0,1000.0,3000.0,0,1,0,1,0,126332.0,15472.0,8.165201654601862
5791,100000.0,2,1,2,26,-1,-1,-1,-1,-1,-1,780.0,0.0,390.0,390.0,390.0,380.0,0.0,390.0,390.0,390.0,380.0,400.0,0,1,0,1,-6,2330.0,1950.0,1.1948717948717948
18849,100000.0,2,2,1,30,1,-2,-2,-2,-2,-2,-602.0,-602.0,-602.0,-602.0,-602.0,-602.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,-9,-3612.0,0.0,-3914.666667
29089,100000.0,2,2,1,50,0,0,0,0,0,0,16469.0,17885.0,19587.0,21256.0,22895.0,24514.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,0,1,1,0,0,122606.0,12000.0,10.217166666666667
6838,20000.0,1,0,2,25,1,2,2,0,0,0,17147.0,19557.0,18935.0,19005.0,17862.0,20393.0,3000.0,0.0,653.0,900.0,3000.0,27.0,1,0,0,1,5,112899.0,7580.0,14.894327176781003
9953,20000.0,1,0,2,37,2,2,2,2,2,0,14688.0,16827.0,17251.0,17672.0,17250.0,18305.0,2700.0,1000.0,1000.0,0.0,1500.0,1500.0,1,0,0,1,10,101993.0,7700.0,13.245844155844155
